segment_id,geolocation_type,geolocation_id,sensor_id,snr_type,date_index,target_type
774,C,5,5,HighSNR,4,human
775,C,5,5,HighSNR,4,human
776,C,5,5,HighSNR,4,human
777,C,5,5,HighSNR,4,human
778,C,5,5,HighSNR,4,human
779,C,5,5,HighSNR,4,human
780,C,5,5,HighSNR,4,human
781,C,5,5,HighSNR,4,human
782,C,5,5,HighSNR,4,human
783,C,5,5,HighSNR,4,human
784,C,5,5,HighSNR,4,human
785,C,5,5,HighSNR,4,human
786,C,5,5,HighSNR,4,human
787,C,5,5,HighSNR,4,human
788,C,5,5,HighSNR,4,human
789,C,5,5,HighSNR,4,human
790,C,5,5,HighSNR,4,human
791,C,5,5,HighSNR,4,human
792,C,5,5,HighSNR,4,human
793,C,5,5,HighSNR,4,human
794,C,5,5,HighSNR,4,human
795,C,5,5,HighSNR,4,human
796,C,5,5,HighSNR,4,human
797,C,5,5,HighSNR,4,human
798,C,5,5,HighSNR,4,human
799,C,5,5,HighSNR,4,human
800,C,5,5,HighSNR,4,human
801,C,5,5,HighSNR,4,human
802,C,5,5,HighSNR,4,human
803,C,5,5,HighSNR,4,human
804,C,5,5,HighSNR,4,human
805,C,5,5,HighSNR,4,human
806,C,5,5,HighSNR,4,human
807,C,5,5,HighSNR,4,human
808,C,5,5,HighSNR,4,human
809,C,5,5,HighSNR,4,human
810,C,5,5,HighSNR,4,human
811,C,5,5,HighSNR,4,human
812,C,5,5,HighSNR,4,human
813,C,5,5,HighSNR,4,human
814,C,5,5,HighSNR,4,human
815,C,5,5,HighSNR,4,human
816,C,5,5,HighSNR,4,human
817,C,5,5,HighSNR,4,human
818,C,5,5,HighSNR,4,human
819,C,5,5,HighSNR,4,human
820,C,5,5,HighSNR,4,human
821,C,5,5,HighSNR,4,human
822,C,5,5,HighSNR,4,human
823,C,5,5,HighSNR,4,human
824,C,5,5,HighSNR,4,human
825,C,5,5,HighSNR,4,human
826,C,5,5,HighSNR,4,human
827,C,5,5,HighSNR,4,human
828,C,5,5,HighSNR,4,human
829,C,5,5,HighSNR,4,human
830,C,5,5,HighSNR,4,human
831,C,5,5,HighSNR,4,human
832,C,5,5,HighSNR,4,human
833,C,5,5,HighSNR,4,human
834,C,5,5,HighSNR,4,human
835,C,5,5,HighSNR,4,human
836,C,5,5,HighSNR,4,human
837,C,5,5,HighSNR,4,human
838,C,5,5,HighSNR,4,human
839,C,5,5,HighSNR,4,human
840,C,5,5,HighSNR,4,human
841,C,5,5,HighSNR,4,human
842,C,5,5,HighSNR,4,human
843,C,5,5,HighSNR,4,human
844,C,5,5,HighSNR,4,human
845,C,5,5,HighSNR,4,human
846,C,5,5,HighSNR,4,human
847,C,5,5,HighSNR,4,human
848,C,5,5,HighSNR,4,human
849,C,5,5,HighSNR,4,human
850,C,5,5,HighSNR,4,human
851,C,5,5,HighSNR,4,human
852,C,5,5,HighSNR,4,human
853,C,5,5,HighSNR,4,human
854,C,5,5,HighSNR,4,human
855,C,5,5,HighSNR,4,human
856,C,5,5,HighSNR,4,human
857,C,5,5,HighSNR,4,human
858,C,5,5,HighSNR,4,human
859,C,5,5,HighSNR,4,human
860,C,5,5,HighSNR,4,human
861,C,5,5,HighSNR,4,human
862,C,5,5,HighSNR,4,human
863,C,5,5,HighSNR,4,human
864,C,5,5,HighSNR,4,human
865,C,5,5,HighSNR,4,human
866,C,5,5,HighSNR,4,human
867,C,5,5,HighSNR,4,human
868,C,5,5,HighSNR,4,human
869,C,5,5,HighSNR,4,human
870,C,5,5,HighSNR,4,human
871,C,5,5,HighSNR,4,human
872,C,5,5,HighSNR,4,human
873,C,5,5,HighSNR,4,human
874,C,5,5,HighSNR,4,human
875,C,5,5,HighSNR,4,human
876,C,5,5,HighSNR,4,human
877,C,5,5,HighSNR,4,human
878,C,5,5,HighSNR,4,human
879,C,5,5,HighSNR,4,human
880,C,5,5,HighSNR,4,human
881,C,5,5,HighSNR,4,human
882,C,5,5,HighSNR,4,human
883,C,5,5,HighSNR,4,human
884,C,5,5,HighSNR,4,human
885,C,5,5,HighSNR,4,human
886,C,5,5,HighSNR,4,human
887,C,5,5,HighSNR,4,human
888,C,5,5,HighSNR,4,human
889,C,5,5,HighSNR,4,human
890,C,5,5,HighSNR,4,human
891,C,5,5,HighSNR,4,human
892,C,5,5,HighSNR,4,human
893,C,5,5,HighSNR,4,human
894,C,5,5,HighSNR,4,human
895,C,5,5,HighSNR,4,human
896,C,5,5,HighSNR,4,human
897,C,5,5,HighSNR,4,human
898,C,5,5,HighSNR,4,human
899,C,5,5,HighSNR,4,human
900,C,5,5,HighSNR,4,human
901,C,5,5,HighSNR,4,human
902,C,5,5,HighSNR,4,human
903,C,5,5,HighSNR,4,human
904,C,5,5,HighSNR,4,human
905,C,5,5,HighSNR,4,human
906,C,5,5,HighSNR,4,human
907,C,5,5,HighSNR,4,human
908,C,5,5,HighSNR,4,human
909,C,5,5,HighSNR,4,human
910,C,5,5,HighSNR,4,human
911,C,5,5,HighSNR,4,human
912,C,5,5,HighSNR,4,human
913,C,5,5,HighSNR,4,human
914,C,5,5,HighSNR,4,human
915,C,5,5,HighSNR,4,human
916,C,5,5,HighSNR,4,human
917,C,5,5,HighSNR,4,human
918,C,5,5,HighSNR,4,human
919,C,5,5,HighSNR,4,human
920,C,5,5,HighSNR,4,human
921,C,5,5,HighSNR,4,human
922,C,5,5,HighSNR,4,human
923,C,5,5,HighSNR,4,human
924,C,5,5,HighSNR,4,human
925,C,5,5,HighSNR,4,human
926,C,5,5,HighSNR,4,human
927,C,5,5,HighSNR,4,human
928,C,5,5,HighSNR,4,human
929,C,5,5,HighSNR,4,human
930,C,5,5,HighSNR,4,human
931,C,5,5,HighSNR,4,human
932,C,5,5,HighSNR,4,human
933,C,5,5,HighSNR,4,human
934,C,5,5,HighSNR,4,human
935,C,5,5,HighSNR,4,human
936,C,5,5,HighSNR,4,human
937,C,5,5,HighSNR,4,human
938,C,5,5,HighSNR,4,human
939,C,5,5,HighSNR,4,human
940,C,5,5,HighSNR,4,human
941,C,5,5,HighSNR,4,human
942,C,5,5,HighSNR,4,human
943,C,5,5,HighSNR,4,human
944,C,5,5,HighSNR,4,human
945,C,5,5,HighSNR,4,human
946,C,5,5,HighSNR,4,human
947,C,5,5,HighSNR,4,human
948,C,5,5,HighSNR,4,human
949,C,5,5,HighSNR,4,human
950,C,5,5,HighSNR,4,human
951,C,5,5,HighSNR,4,human
952,C,5,5,HighSNR,4,human
953,C,5,5,HighSNR,4,human
954,C,5,5,HighSNR,4,human
955,C,5,5,HighSNR,4,human
956,C,5,5,HighSNR,4,human
957,C,5,5,HighSNR,4,human
958,C,5,5,HighSNR,4,human
959,C,5,5,HighSNR,4,human
960,C,5,5,HighSNR,4,human
961,C,5,5,HighSNR,4,human
962,C,5,5,HighSNR,4,human
963,C,5,5,HighSNR,4,human
964,C,5,5,HighSNR,4,human
965,C,5,5,HighSNR,4,human
966,C,5,5,HighSNR,4,human
967,C,5,5,HighSNR,4,human
968,C,5,5,HighSNR,4,human
969,C,5,5,HighSNR,4,human
970,C,5,5,HighSNR,4,human
971,C,5,5,HighSNR,4,human
972,C,5,5,HighSNR,4,human
973,C,5,5,HighSNR,4,human
974,C,5,5,HighSNR,4,human
975,C,5,5,HighSNR,4,human
976,C,5,5,HighSNR,4,human
977,C,5,5,HighSNR,4,human
978,C,5,5,HighSNR,4,human
979,C,5,5,HighSNR,4,human
980,C,5,5,HighSNR,4,human
981,C,5,5,HighSNR,4,human
982,C,5,5,HighSNR,4,human
983,C,5,5,HighSNR,4,human
984,C,5,5,HighSNR,4,human
985,C,5,5,HighSNR,4,human
986,C,5,5,HighSNR,4,human
987,C,5,5,HighSNR,4,human
988,C,5,5,HighSNR,4,human
989,C,5,5,HighSNR,4,human
990,C,5,5,HighSNR,4,human
991,C,5,5,HighSNR,4,human
992,C,5,5,HighSNR,4,human
993,C,5,5,HighSNR,4,human
994,C,5,5,HighSNR,4,human
995,C,5,5,HighSNR,4,human
996,C,5,5,HighSNR,4,human
997,C,5,5,HighSNR,4,human
998,C,5,5,HighSNR,4,human
999,C,5,5,HighSNR,4,human
1000,C,5,5,HighSNR,4,human
1001,C,5,5,HighSNR,4,human
1002,C,5,5,HighSNR,4,human
1003,C,5,5,HighSNR,4,human
1004,C,5,5,HighSNR,4,human
1005,C,5,5,HighSNR,4,human
1006,C,5,5,HighSNR,4,human
1007,C,5,5,HighSNR,4,human
1008,C,5,5,HighSNR,4,human
1009,C,5,5,HighSNR,4,human
1010,C,5,5,HighSNR,4,human
1011,C,5,5,HighSNR,4,human
1012,C,5,5,HighSNR,4,human
1013,C,5,5,HighSNR,4,human
1014,C,5,5,HighSNR,4,human
1015,C,5,5,HighSNR,4,human
1016,C,5,5,HighSNR,4,human
1017,C,5,5,HighSNR,4,human
1018,C,5,5,HighSNR,4,human
1019,C,5,5,HighSNR,4,human
1020,C,5,5,HighSNR,4,human
1021,C,5,5,HighSNR,4,human
1022,C,5,5,HighSNR,4,human
1023,C,5,5,HighSNR,4,human
1024,C,5,5,HighSNR,4,human
1025,C,5,5,HighSNR,4,human
1026,C,5,5,HighSNR,4,human
1027,C,5,5,HighSNR,4,human
1028,C,5,5,HighSNR,4,human
1029,C,5,5,HighSNR,4,human
1030,C,5,5,HighSNR,4,human
1031,C,5,5,HighSNR,4,human
1032,C,5,5,HighSNR,4,human
1033,C,5,5,HighSNR,4,human
1034,C,5,5,HighSNR,4,human
1035,C,5,5,HighSNR,4,human
1036,C,5,5,HighSNR,4,human
1037,C,5,5,HighSNR,4,human
1038,C,5,5,HighSNR,4,human
1039,C,5,5,HighSNR,4,human
1040,C,5,5,HighSNR,4,human
1041,C,5,5,HighSNR,4,human
1042,C,5,5,HighSNR,4,human
1043,C,5,5,HighSNR,4,human
1044,C,5,5,HighSNR,4,human
1045,C,5,5,HighSNR,4,human
1046,C,5,5,HighSNR,4,human
1047,C,5,5,HighSNR,4,human
1048,C,5,5,HighSNR,4,human
1049,C,5,5,HighSNR,4,human
1050,C,5,5,HighSNR,4,human
1051,C,5,5,HighSNR,4,human
1052,C,5,5,HighSNR,4,human
1053,C,5,5,HighSNR,4,human
1054,C,5,5,HighSNR,4,human
1055,C,5,5,HighSNR,4,human
1056,C,5,5,HighSNR,4,human
1057,C,5,5,HighSNR,4,human
1058,C,5,5,HighSNR,4,human
1059,C,5,5,HighSNR,4,human
1060,C,5,5,HighSNR,4,human
1061,C,5,5,HighSNR,4,human
1062,C,5,5,HighSNR,4,human
1063,C,5,5,HighSNR,4,human
1064,C,5,5,HighSNR,4,human
1065,C,5,5,HighSNR,4,human
1066,C,5,5,HighSNR,4,human
1067,C,5,5,HighSNR,4,human
1068,C,5,5,HighSNR,4,human
1069,C,5,5,HighSNR,4,human
1070,C,5,5,HighSNR,4,human
1071,C,5,5,HighSNR,4,human
1072,C,5,5,HighSNR,4,human
1073,C,5,5,HighSNR,4,human
1074,C,5,5,HighSNR,4,human
1075,C,5,5,HighSNR,4,human
1076,C,5,5,HighSNR,4,human
1077,C,5,5,HighSNR,4,human
1078,C,5,5,HighSNR,4,human
1079,C,5,5,HighSNR,4,human
1080,C,5,5,HighSNR,4,human
1081,C,5,5,HighSNR,4,human
1082,C,5,5,HighSNR,4,human
1083,C,5,5,HighSNR,4,human
1084,C,5,5,HighSNR,4,human
1085,C,5,5,HighSNR,4,human
1086,C,5,5,HighSNR,4,human
1087,C,5,5,HighSNR,4,human
1088,C,5,5,HighSNR,4,human
1089,C,5,5,HighSNR,4,human
1090,C,5,5,HighSNR,4,human
1091,C,5,5,HighSNR,4,human
1092,C,5,5,HighSNR,4,human
1093,C,5,5,HighSNR,4,human
1094,C,5,5,HighSNR,4,human
1095,C,5,5,HighSNR,4,human
1096,C,5,5,HighSNR,4,human
1097,C,5,5,HighSNR,4,human
1098,C,5,5,HighSNR,4,human
1099,C,5,5,HighSNR,4,human
1100,C,5,5,HighSNR,4,human
1101,C,5,5,HighSNR,4,human
1102,C,5,5,HighSNR,4,human
1103,C,5,5,HighSNR,4,human
1104,C,5,5,HighSNR,4,human
1105,C,5,5,HighSNR,4,human
1106,C,5,5,HighSNR,4,human
1107,C,5,5,HighSNR,4,human
1108,C,5,5,HighSNR,4,human
1109,C,5,5,HighSNR,4,human
1110,C,5,5,HighSNR,4,human
1111,C,5,5,HighSNR,4,human
1112,C,5,5,HighSNR,4,human
1113,C,5,5,HighSNR,4,human
1114,C,5,5,HighSNR,4,human
1115,C,5,5,HighSNR,4,human
1116,C,5,5,HighSNR,4,human
1117,C,5,5,HighSNR,4,human
1118,C,5,5,HighSNR,4,human
1119,C,5,5,HighSNR,4,human
1120,C,5,5,HighSNR,4,human
1121,C,5,5,HighSNR,4,human
1122,C,5,5,HighSNR,4,human
1123,C,5,5,HighSNR,4,human
1124,C,5,5,HighSNR,4,human
1125,C,5,5,HighSNR,4,human
1126,C,5,5,HighSNR,4,human
1127,C,5,5,HighSNR,4,human
1128,C,5,5,HighSNR,4,human
1129,C,5,5,HighSNR,4,human
1130,C,5,5,HighSNR,4,human
1131,C,5,5,HighSNR,4,human
1132,C,5,5,HighSNR,4,human
1133,C,5,5,HighSNR,4,human
1134,C,5,5,HighSNR,4,human
1135,C,5,5,HighSNR,4,human
1136,C,5,5,HighSNR,4,human
1137,C,5,5,HighSNR,4,human
1138,C,5,5,HighSNR,4,human
1139,C,5,5,HighSNR,4,human
1140,C,5,5,HighSNR,4,human
1141,C,5,5,HighSNR,4,human
1142,C,5,5,HighSNR,4,human
1143,C,5,5,HighSNR,4,human
1144,C,5,5,HighSNR,4,human
1145,C,5,5,HighSNR,4,human
1146,C,5,5,HighSNR,4,human
1147,C,5,5,HighSNR,4,human
1148,C,5,5,HighSNR,4,human
1149,C,5,5,HighSNR,4,human
1150,C,5,5,HighSNR,4,human
1151,C,5,5,HighSNR,4,human
1152,C,5,5,HighSNR,4,human
1153,C,5,5,HighSNR,4,human
1154,C,5,5,HighSNR,4,human
1155,C,5,5,HighSNR,4,human
1156,C,5,5,HighSNR,4,human
1157,C,5,5,HighSNR,4,human
1158,C,5,5,HighSNR,4,human
1159,C,5,5,HighSNR,4,human
1160,C,5,5,HighSNR,4,human
1161,C,5,5,HighSNR,4,human
1162,C,5,5,HighSNR,4,human
1163,C,5,5,HighSNR,4,human
1164,C,5,5,HighSNR,4,human
1165,C,5,5,HighSNR,4,human
1166,C,5,5,HighSNR,4,human
1167,C,5,5,HighSNR,4,human
1168,C,5,5,HighSNR,4,human
1169,C,5,5,HighSNR,4,human
1170,C,5,5,HighSNR,4,human
1171,C,5,5,HighSNR,4,human
1172,C,5,5,HighSNR,4,human
1173,C,5,5,HighSNR,4,human
1174,C,5,5,HighSNR,4,human
1175,C,5,5,HighSNR,4,human
1176,C,5,5,HighSNR,4,human
1177,C,5,5,HighSNR,4,human
1178,C,5,5,HighSNR,4,human
1179,C,5,5,HighSNR,4,human
1180,C,5,5,HighSNR,4,human
1181,C,5,5,HighSNR,4,human
1182,C,5,5,HighSNR,4,human
1183,C,5,5,HighSNR,4,human
1184,C,5,5,HighSNR,4,human
1185,C,5,5,HighSNR,4,human
1186,C,5,5,HighSNR,4,human
1187,C,5,5,HighSNR,4,human
1188,C,5,5,HighSNR,4,human
1189,C,5,5,HighSNR,4,human
1190,C,5,5,HighSNR,4,human
1191,C,5,5,HighSNR,4,human
1192,C,5,5,HighSNR,4,human
1193,C,5,5,HighSNR,4,human
1194,C,5,5,HighSNR,4,human
1195,C,5,5,HighSNR,4,human
1196,C,5,5,HighSNR,4,human
1197,C,5,5,HighSNR,4,human
1198,C,5,5,HighSNR,4,human
1199,C,5,5,HighSNR,4,human
1200,C,5,5,HighSNR,4,human
1201,C,5,5,HighSNR,4,human
1202,C,5,5,HighSNR,4,human
1203,C,5,5,HighSNR,4,human
1204,C,5,5,HighSNR,4,human
1205,C,5,5,HighSNR,4,human
1206,C,5,5,HighSNR,4,human
1207,C,5,5,HighSNR,4,human
1208,C,5,5,HighSNR,4,human
1209,C,5,5,HighSNR,4,human
1210,C,5,5,HighSNR,4,human
1211,C,5,5,HighSNR,4,human
1212,C,5,5,HighSNR,4,human
1213,C,5,5,HighSNR,4,human
1214,C,5,5,HighSNR,4,human
1215,C,5,5,HighSNR,4,human
1216,C,5,5,HighSNR,4,human
1217,C,5,5,HighSNR,4,human
1218,C,5,5,HighSNR,4,human
1219,C,5,5,HighSNR,4,human
1220,C,5,5,HighSNR,4,human
1221,C,5,5,HighSNR,4,human
1222,C,5,5,HighSNR,4,human
1223,C,5,5,HighSNR,4,human
1224,C,5,5,HighSNR,4,human
1225,C,5,5,HighSNR,4,human
1226,C,5,5,HighSNR,4,human
1227,C,5,5,HighSNR,4,human
1228,C,5,5,HighSNR,4,human
1229,C,5,5,HighSNR,4,human
1230,C,5,5,HighSNR,4,human
1231,C,5,5,HighSNR,4,human
1232,C,5,5,HighSNR,4,human
1233,C,5,5,HighSNR,4,human
1234,C,5,5,HighSNR,4,human
1235,C,5,5,HighSNR,4,human
1236,C,5,5,HighSNR,4,human
1237,C,5,5,HighSNR,4,human
1238,C,5,5,HighSNR,4,human
1239,C,5,5,HighSNR,4,human
1240,C,5,5,HighSNR,4,human
1241,C,5,5,HighSNR,4,human
1242,C,5,5,HighSNR,4,human
1243,C,5,5,HighSNR,4,human
1244,C,5,5,HighSNR,4,human
1245,C,5,5,HighSNR,4,human
1246,C,5,5,HighSNR,4,human
1247,C,5,5,HighSNR,4,human
1248,C,5,5,HighSNR,4,human
1249,C,5,5,HighSNR,4,human
1250,C,5,5,HighSNR,4,human
1251,C,5,5,HighSNR,4,human
1252,C,5,5,HighSNR,4,human
1253,C,5,5,HighSNR,4,human
1254,C,5,5,HighSNR,4,human
1255,C,5,5,HighSNR,4,human
1256,C,5,5,HighSNR,4,human
1257,C,5,5,HighSNR,4,human
1258,C,5,5,HighSNR,4,human
1259,C,5,5,HighSNR,4,human
1260,C,5,5,HighSNR,4,human
1261,C,5,5,HighSNR,4,human
1262,C,5,5,HighSNR,4,human
1263,C,5,5,HighSNR,4,human
1264,C,5,5,HighSNR,4,human
1265,C,5,5,HighSNR,4,human
1266,C,5,5,HighSNR,4,human
1267,C,5,5,HighSNR,4,human
1268,C,5,5,HighSNR,4,human
1269,C,5,5,HighSNR,4,human
1270,C,5,5,HighSNR,4,human
1271,C,5,5,HighSNR,4,human
1272,C,5,5,HighSNR,4,human
1273,C,5,5,HighSNR,4,human
1274,C,5,5,HighSNR,4,human
1275,C,5,5,HighSNR,4,human
1276,C,5,5,HighSNR,4,human
1277,C,5,5,HighSNR,4,human
1278,C,5,5,HighSNR,4,human
1279,C,5,5,HighSNR,4,human
1280,C,5,5,HighSNR,4,human
1281,C,5,5,HighSNR,4,human
1282,C,5,5,HighSNR,4,human
1283,C,5,5,HighSNR,4,human
1284,C,5,5,HighSNR,4,human
1285,C,5,5,HighSNR,4,human
1286,C,5,5,HighSNR,4,human
1287,C,5,5,HighSNR,4,human
1288,C,5,5,HighSNR,4,human
1289,C,5,5,HighSNR,4,human
1290,C,5,5,HighSNR,4,human
1291,C,5,5,HighSNR,4,human
1292,C,5,5,HighSNR,4,human
1293,C,5,5,HighSNR,4,human
1294,C,5,5,HighSNR,4,human
1295,C,5,5,HighSNR,4,human
1296,C,5,5,HighSNR,4,human
1297,C,5,5,HighSNR,4,human
1298,C,5,5,HighSNR,4,human
1299,C,5,5,HighSNR,4,human
1300,C,5,5,HighSNR,4,human
1301,C,5,5,HighSNR,4,human
1302,C,5,5,HighSNR,4,human
1303,C,5,5,HighSNR,4,human
1304,C,5,5,HighSNR,4,human
1305,C,5,5,HighSNR,4,human
1306,C,5,5,HighSNR,4,human
1307,C,5,5,HighSNR,4,human
1308,C,5,5,HighSNR,4,human
1309,C,5,5,HighSNR,4,human
1310,C,5,5,HighSNR,4,human
1311,C,5,5,HighSNR,4,human
1312,C,5,5,HighSNR,4,human
1313,C,5,5,HighSNR,4,human
1314,C,5,5,HighSNR,4,human
1315,C,5,5,HighSNR,4,human
1316,C,5,5,HighSNR,4,human
1317,C,5,5,HighSNR,4,human
1318,C,5,5,HighSNR,4,human
1319,C,5,5,HighSNR,4,human
1320,C,5,5,HighSNR,4,human
1321,C,5,5,HighSNR,4,human
1322,C,5,5,HighSNR,4,human
1323,C,5,5,HighSNR,4,human
1324,C,5,5,HighSNR,4,human
1325,C,5,5,HighSNR,4,human
1326,C,5,5,HighSNR,4,human
1327,C,5,5,HighSNR,4,human
1328,C,5,5,HighSNR,4,human
1329,C,5,5,HighSNR,4,human
1330,C,5,5,HighSNR,4,human
1331,C,5,5,HighSNR,4,human
1332,C,5,5,HighSNR,4,human
1333,C,5,5,HighSNR,4,human
1334,C,5,5,HighSNR,4,human
1335,C,5,5,HighSNR,4,human
1336,C,5,5,HighSNR,4,human
1337,C,5,5,HighSNR,4,human
1338,C,5,5,HighSNR,4,human
1339,C,5,5,HighSNR,4,human
1340,C,5,5,HighSNR,4,human
1341,C,5,5,HighSNR,4,human
1342,C,5,5,HighSNR,4,human
1343,C,5,5,HighSNR,4,human
1344,C,5,5,HighSNR,4,human
1345,C,5,5,HighSNR,4,human
1346,C,5,5,HighSNR,4,human
1347,C,5,5,HighSNR,4,human
1348,C,5,5,HighSNR,4,human
1349,C,5,5,HighSNR,4,human
1350,C,5,5,HighSNR,4,human
1351,C,5,5,HighSNR,4,human
1352,C,5,5,HighSNR,4,human
1353,C,5,5,HighSNR,4,human
1354,C,5,5,HighSNR,4,human
1355,C,5,5,HighSNR,4,human
1356,C,5,5,HighSNR,4,human
1357,C,5,5,HighSNR,4,human
1358,C,5,5,HighSNR,4,human
1359,C,5,5,HighSNR,4,human
1360,C,5,5,HighSNR,4,human
1361,C,5,5,HighSNR,4,human
1362,C,5,5,HighSNR,4,human
1363,C,5,5,HighSNR,4,human
1364,C,5,5,HighSNR,4,human
1365,C,5,5,HighSNR,4,human
1366,C,5,5,HighSNR,4,human
1367,C,5,5,HighSNR,4,human
1368,C,5,5,HighSNR,4,human
1369,C,5,5,HighSNR,4,human
1370,C,5,5,HighSNR,4,human
1371,C,5,5,HighSNR,4,human
1372,C,5,5,HighSNR,4,human
1373,C,5,5,HighSNR,4,human
1374,C,5,5,HighSNR,4,human
1375,C,5,5,HighSNR,4,human
1376,C,5,5,HighSNR,4,human
1377,C,5,5,HighSNR,4,human
1378,C,5,5,HighSNR,4,human
1379,C,5,5,HighSNR,4,human
1380,C,5,5,HighSNR,4,human
1381,C,5,5,HighSNR,4,human
1382,C,5,5,HighSNR,4,human
1383,C,5,5,HighSNR,4,human
1384,C,5,5,HighSNR,4,human
1385,C,5,5,HighSNR,4,human
1386,C,5,5,HighSNR,4,human
1387,C,5,5,HighSNR,4,human
1388,C,5,5,HighSNR,4,human
1389,C,5,5,HighSNR,4,human
1390,C,5,5,HighSNR,4,human
1391,C,5,5,HighSNR,4,human
1392,C,5,5,HighSNR,4,human
1393,C,5,5,HighSNR,4,human
1394,C,5,5,HighSNR,4,human
1395,C,5,5,HighSNR,4,human
1396,C,5,5,HighSNR,4,human
1397,C,5,5,HighSNR,4,human
1398,C,5,5,HighSNR,4,human
1399,C,5,5,HighSNR,4,human
1400,C,5,5,HighSNR,4,human
1401,C,5,5,HighSNR,4,human
1402,C,5,5,HighSNR,4,human
1403,C,5,5,HighSNR,4,human
1404,C,5,5,HighSNR,4,human
1405,C,5,5,HighSNR,4,human
1406,C,5,5,HighSNR,4,human
1407,C,5,5,HighSNR,4,human
1408,C,5,5,HighSNR,4,human
1409,C,5,5,HighSNR,4,human
1410,C,5,5,HighSNR,4,human
1411,C,5,5,HighSNR,4,human
1412,C,5,5,HighSNR,4,human
1413,C,5,5,HighSNR,4,human
1414,C,5,5,HighSNR,4,human
1415,C,5,5,HighSNR,4,human
1416,C,5,5,HighSNR,4,human
1417,C,5,5,HighSNR,4,human
1418,C,5,5,HighSNR,4,human
1419,C,5,5,HighSNR,4,human
1420,C,5,5,HighSNR,4,human
1421,C,5,5,HighSNR,4,human
1422,C,5,5,HighSNR,4,human
1423,C,5,5,HighSNR,4,human
1424,C,5,5,HighSNR,4,human
1425,C,5,5,HighSNR,4,human
1426,C,5,5,HighSNR,4,human
1427,C,5,5,HighSNR,4,human
1428,C,5,5,HighSNR,4,human
1429,C,5,5,HighSNR,4,human
1430,C,5,5,HighSNR,4,human
1431,C,5,5,HighSNR,4,human
1432,C,5,5,HighSNR,4,human
1433,C,5,5,HighSNR,4,human
1434,C,5,5,HighSNR,4,human
1435,C,5,5,HighSNR,4,human
1436,C,5,5,HighSNR,4,human
1437,C,5,5,HighSNR,4,human
1438,C,5,5,HighSNR,4,human
1439,C,5,5,HighSNR,4,human
1440,C,5,5,HighSNR,4,human
1441,C,5,5,HighSNR,4,human
1442,C,5,5,HighSNR,4,human
1443,C,5,5,HighSNR,4,human
1444,C,5,5,HighSNR,4,human
1445,C,5,5,HighSNR,4,human
1446,C,5,5,HighSNR,4,human
1447,C,5,5,HighSNR,4,human
1448,C,5,5,HighSNR,4,human
1449,C,5,5,HighSNR,4,human
1450,C,5,5,HighSNR,4,human
1451,C,5,5,HighSNR,4,human
1452,C,5,5,HighSNR,4,human
1453,C,5,5,HighSNR,4,human
1454,C,5,5,HighSNR,4,human
1455,C,5,5,HighSNR,4,human
1456,C,5,5,HighSNR,4,human
1457,C,5,5,HighSNR,4,human
1458,C,5,5,HighSNR,4,human
1459,C,5,5,HighSNR,4,human
1460,C,5,5,HighSNR,4,human
1461,C,5,5,HighSNR,4,human
1462,C,5,5,HighSNR,4,human
1463,C,5,5,HighSNR,4,human
1464,C,5,5,HighSNR,4,human
1465,C,5,5,HighSNR,4,human
1466,C,5,5,HighSNR,4,human
1467,C,5,5,HighSNR,4,human
1468,C,5,5,HighSNR,4,human
1469,C,5,5,HighSNR,4,human
1470,C,5,5,HighSNR,4,human
1471,C,5,5,HighSNR,4,human
1472,C,5,5,HighSNR,4,human
1473,C,5,5,HighSNR,4,human
1474,C,5,5,HighSNR,4,human
1475,C,5,5,HighSNR,4,human
1476,C,5,5,HighSNR,4,human
1477,C,5,5,HighSNR,4,human
1478,C,5,5,HighSNR,4,human
1479,C,5,5,HighSNR,4,human
1480,C,5,5,HighSNR,4,human
1481,C,5,5,HighSNR,4,human
1482,C,5,5,HighSNR,4,human
1483,C,5,5,HighSNR,4,human
1484,C,5,5,HighSNR,4,human
1485,C,5,5,HighSNR,4,human
1486,C,5,5,HighSNR,4,human
1487,C,5,5,HighSNR,4,human
1488,C,5,5,HighSNR,4,human
1489,C,5,5,HighSNR,4,human
1490,C,5,5,HighSNR,4,human
1491,C,5,5,HighSNR,4,human
1492,C,5,5,HighSNR,4,human
1493,C,5,5,HighSNR,4,human
1494,C,5,5,HighSNR,4,human
1495,C,5,5,HighSNR,4,human
1496,C,5,5,HighSNR,4,human
1497,C,5,5,HighSNR,4,human
1498,C,5,5,HighSNR,4,human
1499,C,5,5,HighSNR,4,human
1500,C,5,5,HighSNR,4,human
1501,C,5,5,HighSNR,4,human
1502,C,5,5,HighSNR,4,human
1503,C,5,5,HighSNR,4,human
1504,C,5,5,HighSNR,4,human
1505,C,5,5,HighSNR,4,human
1506,C,5,5,HighSNR,4,human
1507,C,5,5,HighSNR,4,human
1508,C,5,5,HighSNR,4,human
1509,C,5,5,HighSNR,4,human
1510,C,5,5,HighSNR,4,human
1511,C,5,5,HighSNR,4,human
1512,C,5,5,HighSNR,4,human
1513,C,5,5,HighSNR,4,human
1514,C,5,5,HighSNR,4,human
1515,C,5,5,HighSNR,4,human
1516,C,5,5,HighSNR,4,human
1517,C,5,5,HighSNR,4,human
1518,C,5,5,HighSNR,4,human
1519,C,5,5,HighSNR,4,human
